"resource_id","iam_principal","service","charge_type","region","tag_project","tag_owner","tag_name","tag_cluster","cost_usd"
"6eb2c794-4745-4eb7-a27d-c45dd38b32dc","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"3ffcdc78-993c-4835-b0d6-eebafd759558","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a0aa2914-6482-4e9f-a877-0c571f8033b7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a2bb2821-7cc4-4023-9d93-60ce1910cb8e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"74a68af0-a9e3-49d8-863e-b200a81a3b34","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"73b2093c-dbba-4119-a21f-63777578a83b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"9f2d83b9-8731-4279-82c3-84a3c017dff1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"62f10824-bd15-4666-9c2e-cd34f58dc582","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"47a01b38-9b0c-4591-938d-bce199c52d5d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e720800b-44cd-4bde-976b-f65ae2595d00","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"bb1975d4-5248-4076-a065-5c71914c00ae","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"32295caa-737c-4878-9880-e883421dddef","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"748c69b6-e2d8-4030-8f1e-27b13a9e7779","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"3ee660d8-f76d-46ab-a70d-5f730dcf5bbd","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"3ed490cd-e53a-4687-bb1e-479455946ab6","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"26e8ecb3-c765-4c13-92f8-df41985064f3","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"4ba936e3-e765-455e-9dc2-faa6f4f68c88","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e52a9eea-ba62-4836-8685-bdae13b8f918","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"66e34d34-f7b4-4531-ab2a-f65da1090f1e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"46afe25e-eaa3-4bbd-a91a-b4b0b400797e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"5de5b219-6984-4479-b911-aefc1e2e9ba6","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"fa83a509-aded-446b-92a1-9375d9061648","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ed78115f-f73d-40b8-8e41-296ba85539fb","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"52433472-c579-46af-8a5d-22fd1f24c7c8","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"9dee19e7-451d-4095-bc79-cf4b053c1d04","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"342c4968-493c-4ca2-9d05-b53d82329f7b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a38f10ee-64dc-45f8-b6b6-6e9cf6cab26d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"0d3276a7-9e46-4e7b-9052-bd5c7ca83ff2","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a6b3aeed-e33c-4baa-9646-3f74655b318a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"7e27898e-2ec2-4d10-8019-d5ef34d6e5cd","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"4ae36d5a-e4f6-4c82-81ce-932078e818eb","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"84140e87-8469-4c6f-baaf-e48dbc5ef714","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e20eb1d0-05f4-4fb7-975b-a7f91f02d64c","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ab67bc9a-e54c-4d66-ab50-d111761f0c64","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ff317c68-6643-4e9e-b821-1f9f6c2e803b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"2688a703-6ed4-4bda-86bf-973d7375915f","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"d5be39ff-020c-4a1e-b839-0c6e670f99ea","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"80c3e46d-bda5-4709-b257-474b5042c35a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"7b23fe4d-535c-4ac3-bbe2-75d75be6bf20","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"2f047653-5220-4b1d-90d9-2dc3217c67ff","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"2e1c9bca-32d9-4991-937f-0c4009beeb7d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"51bd512c-e545-4e8a-94fa-fbcf05c64e61","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"05283e22-06db-4eff-9f68-5837efdc9b5f","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"b761cc72-022c-4941-a6fb-b17eafdb1cbc","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"b09e5717-8373-4817-a45c-0d700b3c445d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"8a875d05-dac9-464c-956e-5e53852f8db4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"36611b87-3284-4ba1-a9a3-df033ea746d9","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"3f16ca47-c966-4dbd-95c5-7ed9e92e09d7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"8488c3d9-e53d-4bd6-a656-586ea1f64ed4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"78d14ec8-f7b9-407c-bf00-ce2c995a0d1f","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"8f368da0-faa3-4c31-8a88-70f83060ae6c","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"6dcc062c-a3c1-4b1d-b294-cbb3843cd047","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"674bf80f-1aba-4252-9f46-ac30945a9fb7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"7b6df5e1-1ea3-4d1d-8773-fc0f63d514db","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"484f05b2-791a-4049-902e-8c3457f16b19","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"153e735d-b8f7-4074-93dc-05f02e963499","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"460f92b2-eff7-4b6c-9847-4f2ec3757c4d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"31ddbab3-9171-4f96-859e-cef896b81909","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"92145120-a81a-4ee2-8a4f-2e6324fd52a1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"cebd8470-286c-494a-8b3d-3885b8d458c2","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"4b287166-fcd8-4a81-9139-9c19f9c1e044","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"26e53945-9997-44d7-b571-b70cc641c9c8","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"0bb608b2-4632-4f5a-9f08-169b99b171d4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"be6fc749-3dd7-4049-bd78-0d3ca54a33cb","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"946d6838-8812-4c2e-a653-ccf30aa36052","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"d33cf709-83d6-427e-a8eb-ebaab0f752a4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"8bc71ffa-ba66-41c7-9470-13bc4b9b3f7f","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"66c98dab-3f81-446b-89ff-5e3dd778498d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"2d5b604b-8ac6-4f02-b9c5-b0e7fb41fd15","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"fe3dbbac-ff28-4ed4-84c5-bf486087f811","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"061791a2-7294-4761-b466-a7fc15289893","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"acf13801-b3b4-407a-a59a-7247cc3f973d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f1433247-5ad1-4929-b893-49e2b2331d89","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"dd6a7e02-2f9c-4cf5-a8f8-01363125e69f","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"00792925-70e1-4c7a-8d95-2a39c57d5725","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e8add060-d410-4077-904c-93e01fe59b34","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"96d3905d-108b-4f86-87dc-4d1021aca136","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"18fcfc35-53fb-4628-a883-4522fb3cc484","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"34085d28-6b39-4d20-bf47-10e0bd7b5a10","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"548bf623-065b-4f5f-b838-4b6479f133e5","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"80088e77-c3d7-4d0b-8207-119885369ab1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"9ebafe35-1212-428a-ae8f-dee797c96219","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"4252fc3a-2151-489b-96eb-c222eee77a79","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"b99fa3b2-044a-438b-8f91-a044f9aca8b8","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"973bdb97-8023-4a1d-90f4-6e492c027fd0","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"fc917e3c-a315-47ab-8042-c6378ddde99e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"b1fada62-319b-492c-b07a-11a09907d97d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f502c684-e026-4e49-a9af-91299c8306a7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a71c47e3-e062-4d1c-af61-3a49d8c075e6","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f82ce23b-54f5-41ed-87c3-fbce6f89a599","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"dff8cb34-5dc9-4fef-97a6-3ac6a43f6ee1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"cf038687-d603-4eb0-b7a8-967c12c5af7e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"b55a2413-ea1d-4e4e-8ece-21a329c6dd39","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e55e4eaa-d2c8-48cd-837c-e1719c9e1a18","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f6e963cf-913d-485b-b570-b4415b9058db","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"0ff8d3b0-3b0b-4fc7-b1a9-9d9bb999d961","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"c6cce3e1-9c13-4735-80ee-f3cdec7626a3","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"9dcbc57e-46b5-414d-b495-b0e79cda01ca","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"81218564-902d-477c-8b5b-755ceca0204e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"5441eafd-c288-4f7c-80fd-6c94c66b6176","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"1f96c075-5d3f-4657-8200-3f8ffa9148de","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"df613f80-dc78-45ce-ba31-ff1b3766190d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"6ac62cb4-11fb-4b4f-995f-9a2d6e166dfa","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"099dd00e-f48c-4357-852a-b52d9f20c916","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"5082085a-533e-4296-b5d4-ce31157e381a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"09720f6e-6321-4292-b440-1ec688b7e37d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f944df50-a601-47ac-9f6c-c39c2e34abb4","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"6c3fd9f4-87c1-4603-9f40-816a762aa6a6","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"c8d332aa-9e3a-4825-ae3b-95d7e549f5c2","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"861921ae-dcec-4b21-9a15-b9edb4869126","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e6b1a97b-9699-4dec-a2e2-b56fa8b2c8c7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"5b895b20-e5cd-4061-91c0-1ead0cb87a60","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"7907981f-3995-4293-93e7-f42eaf322f3d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ed1ad102-067d-4d3c-b603-215ab2ef96d3","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"9f8e3e65-6a5b-47fd-8079-6bc8d1c8a445","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"4068004f-f5ca-44d1-84fb-ba72d79f79a1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"c8176c08-8726-43c5-8413-bdbe2ed529ab","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"7e9b93c0-6cdb-499c-9f28-b4499e69d95a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"0ee2a495-d574-4d6d-9f0f-ecd93ca06a00","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f4db582d-20c1-456c-b86f-0a8c3a572bb3","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"67b8cd55-6c64-4031-9c27-af2d4589f177","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e572546f-1f39-4b92-b2dd-3d36b067a776","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"26321b8f-ba16-400e-8054-f31cf07741bf","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"6a14d477-8418-4f07-bea0-2a9c95fc2f0d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"c8656f54-2a80-4cf6-8bce-0ba6a98dc826","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"7da54720-b0f5-470a-bfa5-b09ceb29eb56","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"636ae5b9-c3c0-4fa4-af2b-5b2ff4ec4d67","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ca14f98e-d8cf-457b-98ea-cfab870e5606","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"39932b24-63f7-4679-b8c8-7a959fabf22d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"edb6e802-e8d8-4fe8-9d62-6ebcba9590ba","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"01eb4997-4501-427c-af72-1111029210a5","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"8a1b9fa4-0b53-414c-bd3c-bc139e745479","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"c2e1eee9-d2d5-456d-b397-d44251cc2bdc","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"cda4fae9-3845-4626-91e1-cfc1463cd11a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"920d1c04-2ef9-40e6-9889-1f19f9a18c67","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"439c7610-41c3-45d3-a7fc-f2b00e87fa0d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"dfa2fd53-1a39-4058-8c03-42b4c4704304","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"08cba69c-aecb-44ec-bf34-5971cd3ee1b6","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ec9c3fd5-82a5-49fd-9ca1-d9df089a2b2d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"3ac4aedf-dc63-4100-89e3-1fe24d435a97","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"275d9726-6464-4d37-8166-9dac71bc9245","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"405bdc7a-3653-4b03-86a6-8a7a91dd87bc","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"569dd576-d1cc-4ed8-b85f-7aa725559db9","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"248b102e-6b5e-45c0-a40b-710b1ea44df1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a38550fc-09ed-4f7c-b8a1-e0c1d2bf23d1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"711060ad-b7bf-4be5-ab3e-b4cdbacc12f7","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"6c551570-789b-44bd-b70b-c09a076cb1e5","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"3d908f19-42d0-4f48-ae69-73fdf88465d1","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f723beab-6cba-476e-8487-3d6bcf793bde","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"b10c6c2e-4b46-4b5a-99a0-da253bde0c28","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"c8e3fd5d-17e1-46c2-bf4a-043cf3d3088b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f7ade0cc-c885-4019-8e7d-b3e9812d38c5","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"9f183773-a7f0-4f96-97ae-3a019e672d5b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"600ccaf3-1320-4e2c-9f5f-0a461f44349d","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"8b6a39e6-a9aa-4f5b-8822-a30395fff031","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"90460a53-ab5c-4c82-a7db-92a0ed77e7f5","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"e06d6051-7cbe-4825-ab05-3251c376074a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"4003b74d-fa09-4fe8-8659-1127da08ac1a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ef9dc92b-1e00-40c2-9b12-cc9bed9313ed","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"42cf3ae9-5e1d-4f20-8830-29a770489921","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"40294a78-28d2-44c5-b4c8-09e716723c25","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"6b8db510-860c-414a-a78d-e3c2cda32406","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"5caa9463-5390-4f1d-adb6-c905aaccfc20","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"c3e46247-193b-4fe4-bf9a-2d57f8674090","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a1b5f997-e19e-456a-96f0-2850b1591276","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"13f095a9-57b0-4b34-8228-899a75aa5455","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"f7582e18-5889-4bcb-a897-dad4ad2b19fd","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"61f3f7ad-f647-481a-965d-615ab76f4460","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"7b99e455-c04e-4019-8216-a480abcd0c9b","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"2e6d8e83-6b45-422f-89e6-9dedd6f045ff","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"df745aeb-24ee-4235-ac90-b5b92b894a83","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"b08e6404-6e02-470a-a5d5-e1e0cfe9875a","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a45028cc-b610-4cdb-aed6-057c05d5f157","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"62f24490-9591-469c-a780-bcf1b65f328e","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a01afcee-0ea2-4eb7-94c1-ab6139bcbe36","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a70dd073-a89a-4481-b683-6a5ca5b3e19f","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"ee6c5019-9918-45e3-887c-7b1b8d3ec7a9","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"fcd677fb-89cc-4176-9515-90fd53d838a0","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"1f159ff3-eac0-41ab-b825-6d10d343740c","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"a181b22d-ad3f-47fc-90bf-e4ae75cd1212","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
"38142b7b-cd5d-476b-9bd4-dfa4710d1a88","(no principal)","AWSSystemsManager","Usage","-","-","-","-","-","0.002"
